id,type,resultTime,usedProcedure,madeBySensor,observedProperty,hasFeatureOfInterest,hasSimpleResult,hasResult_value,hasResult_unit
Observation1407,sosa:Observation,2013-10-12T00:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1408,sosa:Observation,2013-10-12T00:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,16.773,DEG_C
Observation1409,sosa:Observation,2013-10-12T00:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,59.389,PERCENT
Observation1410,sosa:Observation,2013-10-12T00:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1411,sosa:Observation,2013-10-12T01:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,16.725,DEG_C
Observation1412,sosa:Observation,2013-10-12T01:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,59.411,PERCENT
Observation1413,sosa:Observation,2013-10-12T01:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1414,sosa:Observation,2013-10-12T01:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,16.677,DEG_C
Observation1415,sosa:Observation,2013-10-12T01:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,59.404,PERCENT
Observation1416,sosa:Observation,2013-10-12T01:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1417,sosa:Observation,2013-10-12T02:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,16.677,DEG_C
Observation1418,sosa:Observation,2013-10-12T02:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,59.524,PERCENT
Observation1419,sosa:Observation,2013-10-12T02:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1420,sosa:Observation,2013-10-12T02:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,16.630,DEG_C
Observation1421,sosa:Observation,2013-10-12T02:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,59.517,PERCENT
Observation1422,sosa:Observation,2013-10-12T02:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1423,sosa:Observation,2013-10-12T03:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,16.582,DEG_C
Observation1424,sosa:Observation,2013-10-12T03:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,59.539,PERCENT
Observation1425,sosa:Observation,2013-10-12T03:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1426,sosa:Observation,2013-10-12T03:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,16.534,DEG_C
Observation1427,sosa:Observation,2013-10-12T03:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,59.622,PERCENT
Observation1428,sosa:Observation,2013-10-12T03:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1429,sosa:Observation,2013-10-12T04:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,16.511,DEG_C
Observation1430,sosa:Observation,2013-10-12T04:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,59.648,PERCENT
Observation1431,sosa:Observation,2013-10-12T04:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1432,sosa:Observation,2013-10-12T04:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,16.487,DEG_C
Observation1433,sosa:Observation,2013-10-12T04:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,59.885,PERCENT
Observation1434,sosa:Observation,2013-10-12T04:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1435,sosa:Observation,2013-10-12T05:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,16.487,DEG_C
Observation1436,sosa:Observation,2013-10-12T05:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,59.915,PERCENT
Observation1437,sosa:Observation,2013-10-12T05:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1438,sosa:Observation,2013-10-12T05:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,16.439,DEG_C
Observation1439,sosa:Observation,2013-10-12T05:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,59.967,PERCENT
Observation1440,sosa:Observation,2013-10-12T05:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1441,sosa:Observation,2013-10-12T06:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,16.392,DEG_C
Observation1442,sosa:Observation,2013-10-12T06:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,60.019,PERCENT
Observation1443,sosa:Observation,2013-10-12T06:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1444,sosa:Observation,2013-10-12T06:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,16.368,DEG_C
Observation1445,sosa:Observation,2013-10-12T06:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,60.075,PERCENT
Observation1446,sosa:Observation,2013-10-12T06:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1447,sosa:Observation,2013-10-12T07:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,16.344,DEG_C
Observation1448,sosa:Observation,2013-10-12T07:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,60.192,PERCENT
Observation1449,sosa:Observation,2013-10-12T07:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1450,sosa:Observation,2013-10-12T07:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,16.344,DEG_C
Observation1451,sosa:Observation,2013-10-12T07:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,60.491,PERCENT
Observation1452,sosa:Observation,2013-10-12T07:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1453,sosa:Observation,2013-10-12T08:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,16.320,DEG_C
Observation1454,sosa:Observation,2013-10-12T08:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,60.517,PERCENT
Observation1455,sosa:Observation,2013-10-12T08:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1456,sosa:Observation,2013-10-12T08:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,16.272,DEG_C
Observation1457,sosa:Observation,2013-10-12T08:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,60.420,PERCENT
Observation1458,sosa:Observation,2013-10-12T08:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1459,sosa:Observation,2013-10-12T09:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,16.272,DEG_C
Observation1460,sosa:Observation,2013-10-12T09:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,60.420,PERCENT
Observation1461,sosa:Observation,2013-10-12T09:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1462,sosa:Observation,2013-10-12T09:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,16.249,DEG_C
Observation1463,sosa:Observation,2013-10-12T09:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,60.446,PERCENT
Observation1464,sosa:Observation,2013-10-12T09:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1465,sosa:Observation,2013-10-12T10:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,16.225,DEG_C
Observation1466,sosa:Observation,2013-10-12T10:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,60.442,PERCENT
Observation1467,sosa:Observation,2013-10-12T10:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1468,sosa:Observation,2013-10-12T10:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,16.272,DEG_C
Observation1469,sosa:Observation,2013-10-12T10:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,60.510,PERCENT
Observation1470,sosa:Observation,2013-10-12T10:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1471,sosa:Observation,2013-10-12T11:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,16.225,DEG_C
Observation1472,sosa:Observation,2013-10-12T11:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,60.382,PERCENT
Observation1473,sosa:Observation,2013-10-12T11:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1474,sosa:Observation,2013-10-12T11:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,16.225,DEG_C
Observation1475,sosa:Observation,2013-10-12T11:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,60.412,PERCENT
Observation1476,sosa:Observation,2013-10-12T11:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1477,sosa:Observation,2013-10-12T12:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,16.249,DEG_C
Observation1478,sosa:Observation,2013-10-12T12:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,60.476,PERCENT
Observation1479,sosa:Observation,2013-10-12T12:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1480,sosa:Observation,2013-10-12T12:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,16.249,DEG_C
Observation1481,sosa:Observation,2013-10-12T12:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,60.566,PERCENT
Observation1482,sosa:Observation,2013-10-12T12:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,27.6,LUX
Observation1483,sosa:Observation,2013-10-12T13:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,16.296,DEG_C
Observation1484,sosa:Observation,2013-10-12T13:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,60.513,PERCENT
Observation1485,sosa:Observation,2013-10-12T13:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,27.6,LUX
Observation1486,sosa:Observation,2013-10-12T13:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,16.320,DEG_C
Observation1487,sosa:Observation,2013-10-12T13:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,60.787,PERCENT
Observation1488,sosa:Observation,2013-10-12T13:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1489,sosa:Observation,2013-10-12T14:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,16.296,DEG_C
Observation1490,sosa:Observation,2013-10-12T14:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,60.783,PERCENT
Observation1491,sosa:Observation,2013-10-12T14:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,19.7,LUX
Observation1492,sosa:Observation,2013-10-12T14:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,16.272,DEG_C
Observation1493,sosa:Observation,2013-10-12T14:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,60.779,PERCENT
Observation1494,sosa:Observation,2013-10-12T14:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1495,sosa:Observation,2013-10-12T15:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,16.249,DEG_C
Observation1496,sosa:Observation,2013-10-12T15:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,60.775,PERCENT
Observation1497,sosa:Observation,2013-10-12T15:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1498,sosa:Observation,2013-10-12T15:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,16.249,DEG_C
Observation1499,sosa:Observation,2013-10-12T15:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,60.775,PERCENT
Observation1500,sosa:Observation,2013-10-12T15:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1501,sosa:Observation,2013-10-12T16:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,16.272,DEG_C
Observation1502,sosa:Observation,2013-10-12T16:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,60.809,PERCENT
Observation1503,sosa:Observation,2013-10-12T16:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1504,sosa:Observation,2013-10-12T16:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,16.225,DEG_C
Observation1505,sosa:Observation,2013-10-12T16:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,60.741,PERCENT
Observation1506,sosa:Observation,2013-10-12T16:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1507,sosa:Observation,2013-10-12T17:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,16.201,DEG_C
Observation1508,sosa:Observation,2013-10-12T17:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,60.737,PERCENT
Observation1509,sosa:Observation,2013-10-12T17:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1510,sosa:Observation,2013-10-12T17:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,16.201,DEG_C
Observation1511,sosa:Observation,2013-10-12T17:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,60.707,PERCENT
Observation1512,sosa:Observation,2013-10-12T17:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1513,sosa:Observation,2013-10-12T18:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,16.177,DEG_C
Observation1514,sosa:Observation,2013-10-12T18:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,60.733,PERCENT
Observation1515,sosa:Observation,2013-10-12T18:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1516,sosa:Observation,2013-10-12T18:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,16.177,DEG_C
Observation1517,sosa:Observation,2013-10-12T18:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,60.763,PERCENT
Observation1518,sosa:Observation,2013-10-12T18:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1519,sosa:Observation,2013-10-12T19:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,16.201,DEG_C
Observation1520,sosa:Observation,2013-10-12T19:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,60.737,PERCENT
Observation1521,sosa:Observation,2013-10-12T19:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1522,sosa:Observation,2013-10-12T19:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,16.153,DEG_C
Observation1523,sosa:Observation,2013-10-12T19:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,60.700,PERCENT
Observation1524,sosa:Observation,2013-10-12T19:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1525,sosa:Observation,2013-10-12T20:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,16.129,DEG_C
Observation1526,sosa:Observation,2013-10-12T20:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,60.786,PERCENT
Observation1527,sosa:Observation,2013-10-12T20:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1528,sosa:Observation,2013-10-12T20:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,16.106,DEG_C
Observation1529,sosa:Observation,2013-10-12T20:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,60.961,PERCENT
Observation1530,sosa:Observation,2013-10-12T20:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1531,sosa:Observation,2013-10-12T21:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,16.106,DEG_C
Observation1532,sosa:Observation,2013-10-12T21:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,61.080,PERCENT
Observation1533,sosa:Observation,2013-10-12T21:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1534,sosa:Observation,2013-10-12T21:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,16.129,DEG_C
Observation1535,sosa:Observation,2013-10-12T21:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,61.472,PERCENT
Observation1536,sosa:Observation,2013-10-12T21:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1537,sosa:Observation,2013-10-12T22:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,16.106,DEG_C
Observation1538,sosa:Observation,2013-10-12T22:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,61.260,PERCENT
Observation1539,sosa:Observation,2013-10-12T22:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1540,sosa:Observation,2013-10-12T22:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,16.082,DEG_C
Observation1541,sosa:Observation,2013-10-12T22:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,61.285,PERCENT
Observation1542,sosa:Observation,2013-10-12T22:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1543,sosa:Observation,2013-10-12T23:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,16.034,DEG_C
Observation1544,sosa:Observation,2013-10-12T23:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,61.337,PERCENT
Observation1545,sosa:Observation,2013-10-12T23:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1546,sosa:Observation,2013-10-12T23:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,16.034,DEG_C
Observation1547,sosa:Observation,2013-10-12T23:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,61.486,PERCENT
Observation1548,sosa:Observation,2013-10-12T23:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1549,sosa:Observation,2013-10-13T00:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,16.010,DEG_C
Observation1550,sosa:Observation,2013-10-13T00:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,61.572,PERCENT
Observation1551,sosa:Observation,2013-10-13T00:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1552,sosa:Observation,2013-10-13T00:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,16.058,DEG_C
Observation1553,sosa:Observation,2013-10-13T00:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,61.907,PERCENT
Observation1554,sosa:Observation,2013-10-13T00:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1555,sosa:Observation,2013-10-13T01:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,15.986,DEG_C
Observation1556,sosa:Observation,2013-10-13T01:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,61.628,PERCENT
Observation1557,sosa:Observation,2013-10-13T01:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1558,sosa:Observation,2013-10-13T01:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,15.963,DEG_C
Observation1559,sosa:Observation,2013-10-13T01:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,61.624,PERCENT
Observation1560,sosa:Observation,2013-10-13T01:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1561,sosa:Observation,2013-10-13T02:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,15.939,DEG_C
Observation1562,sosa:Observation,2013-10-13T02:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,61.709,PERCENT
Observation1563,sosa:Observation,2013-10-13T02:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1564,sosa:Observation,2013-10-13T02:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,15.939,DEG_C
Observation1565,sosa:Observation,2013-10-13T02:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,61.739,PERCENT
Observation1566,sosa:Observation,2013-10-13T02:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1567,sosa:Observation,2013-10-13T03:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,15.915,DEG_C
Observation1568,sosa:Observation,2013-10-13T03:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,61.943,PERCENT
Observation1569,sosa:Observation,2013-10-13T03:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1570,sosa:Observation,2013-10-13T03:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,15.939,DEG_C
Observation1571,sosa:Observation,2013-10-13T03:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,62.007,PERCENT
Observation1572,sosa:Observation,2013-10-13T03:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1573,sosa:Observation,2013-10-13T04:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,15.891,DEG_C
Observation1574,sosa:Observation,2013-10-13T04:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,61.761,PERCENT
Observation1575,sosa:Observation,2013-10-13T04:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1576,sosa:Observation,2013-10-13T04:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,15.867,DEG_C
Observation1577,sosa:Observation,2013-10-13T04:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,61.757,PERCENT
Observation1578,sosa:Observation,2013-10-13T04:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1579,sosa:Observation,2013-10-13T05:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,15.843,DEG_C
Observation1580,sosa:Observation,2013-10-13T05:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,61.783,PERCENT
Observation1581,sosa:Observation,2013-10-13T05:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1582,sosa:Observation,2013-10-13T05:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,15.819,DEG_C
Observation1583,sosa:Observation,2013-10-13T05:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,61.749,PERCENT
Observation1584,sosa:Observation,2013-10-13T05:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation1585,sosa:Observation,2013-10-13T06:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,15.843,DEG_C
Observation1586,sosa:Observation,2013-10-13T06:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,61.991,PERCENT
